Date,Actual Price,Predictions,Volume,RSI,Signal,Short_MA,Long_MA,Filtered Signal,Position,Strategy Return,Market Return,Cumulative Market Returns,Cumulative Strategy Returns,Signal Result
2024-01-02,44957.96875,44950.33096579043,1.1428943672155734,64.10968220119122,0,43086.71640625,42997.850911458336,0,0.0,0.0,0.017900939051301412,1.5293014776472709,0.858719792330155,0.0
2024-01-03,42848.17578125,42881.46405965975,1.5072071033698218,46.078247201714696,0,43069.922265625,43026.786848958334,0,0.0,0.0,-0.04692812036242189,1.4575342338338102,0.858719792330155,-0.0
2024-01-04,44179.921875,44164.801502544666,0.6808290573621995,51.3670644637472,0,43126.600390625,43030.095963541666,0,0.0,0.0,0.03108057856532498,1.5028352411001327,0.858719792330155,0.0
2024-01-05,44162.69140625,44162.772153781305,0.7789873475940202,50.73208418916114,0,43290.829296875,43043.97083333333,0,0.0,0.0,-0.0003900067727314882,1.502249125177804,0.858719792330155,-0.0
2024-01-06,43989.1953125,43985.975891524315,-0.0655513035254439,51.11752015474028,0,43345.46328125,43067.18854166667,0,0.0,0.0,-0.003928567037593367,1.496347438782377,0.858719792330155,-0.0
2024-01-07,43943.09765625,43937.40273874962,0.1028034997355045,54.417306843924564,0,43476.9875,43059.73841145833,0,0.0,0.0,-0.0010479313368322307,1.4947793694104883,0.858719792330155,-0.0
2024-01-08,46970.50390625,46926.88472850049,1.3202358919715154,62.989895362639764,0,43964.09765625,43167.8890625,0,0.0,0.0,0.06889378335779228,1.597760375454352,0.858719792330155,0.0
2024-01-09,46139.73046875,46142.38835197016,1.1681634919874773,64.29319824016882,0,44362.38046875,43246.55677083333,0,0.0,0.0,-0.017687130611972357,1.5695005790070569,0.858719792330155,-0.0
2024-01-10,46627.77734375,46612.62137338666,1.7033372344743705,63.024550704597935,0,44798.639453125,43426.02161458333,0,0.0,0.0,0.010577584004972662,1.5861021032273572,0.858719792330155,0.0
2024-01-11,46368.5859375,46369.642596632024,1.480764401998358,66.02602314470039,0,45018.76484375,43589.967057291666,0,0.0,0.0,-0.005558733892443213,1.577285383709272,0.858719792330155,-0.0
2024-01-12,42853.16796875,42908.01530902778,1.3507297476294515,52.57121598299536,0,44808.284765625,43588.714583333334,0,0.0,0.0,-0.07581464687080208,1.457704049328876,0.858719792330155,-0.0
2024-01-13,42842.3828125,42836.3617898614,0.1689006441249207,52.3457603392552,0,44807.70546875,43582.66158854167,0,0.0,0.0,-0.0002516769882185965,1.4573371787640268,0.858719792330155,-0.0
2024-01-14,41796.26953125,41812.9437323893,0.0087418820294715,48.49211646840495,0,44569.340234375,43578.21197916667,0,0.0,0.0,-0.0244177193838242,1.4217523284853528,0.858719792330155,-0.0
2024-01-15,42511.96875,42501.011340159064,0.2582421776387593,44.2371769016556,0,44404.26796875,43587.273697916666,0,0.0,0.0,0.01712351907901466,1.4460977316078052,0.858719792330155,0.0
2024-01-16,43154.9453125,43143.07038607341,0.348846713508608,43.65792411174334,0,44320.84296875,43646.94973958333,0,0.0,0.0,0.015124600939588229,1.467969382718017,0.858719792330155,0.0
2024-01-17,42742.65234375,42755.80309237496,0.1818660803539544,49.578488725891916,0,44200.7984375,43650.920182291666,0,0.0,0.0,-0.009553782672285682,1.4539447222659596,0.858719792330155,-0.0
2024-01-18,41262.05859375,41287.21472248253,0.4089230374531605,38.481622512318324,0,43629.95390625,43617.30455729167,0,0.0,0.0,-0.034639725632667706,1.4035804760016015,0.858719792330155,-0.0
2024-01-19,41618.40625,41619.70140681135,0.4366895332048029,40.218229373320426,0,43177.821484375,43549.509765625,0,0.0,0.0,0.00863620644230223,1.4157020867507362,0.858719792330155,0.0
2024-01-20,41665.5859375,41668.821585215024,-0.2998189676609328,40.97902216679143,0,42681.60234375,43476.05755208333,0,0.0,0.0,0.0011336255217606617,1.4173069627674866,0.858719792330155,0.0
2024-01-21,41545.78515625,41555.21706255102,-0.4164194094427783,40.74584302409744,0,42199.322265625,43394.3203125,0,0.0,0.0,-0.0028752933279206916,1.4132317895138258,0.858719792330155,-0.0
2024-01-22,39507.3671875,39539.46845623999,0.727134300993595,18.809079988807227,1,41864.7421875,43253.247786458334,0,0.0,0.0,-0.049064374667218136,1.3438924555014962,0.858719792330155,-0.0
2024-01-23,39845.55078125,39845.92036569473,0.6182543118290289,22.564929094581885,1,41565.058984375,43147.562239583334,0,0.0,0.0,0.008560013431039293,1.3553961929704614,0.858719792330155,0.0
2024-01-24,40077.07421875,40068.44491731255,0.2602857681463553,20.793662514916832,0,41393.139453125,43029.693359375,0,0.0,0.0,0.005810521700930993,1.3632717519630755,0.858719792330155,0.0
2024-01-25,39933.80859375,39927.62317707616,0.0591927625811515,21.010854059898477,0,41135.3234375,42943.47356770833,0,0.0,0.0,-0.0035747525934159974,1.3583983927322147,0.858719792330155,-0.0
2024-01-26,41816.87109375,41783.76778931089,0.4286677800300004,44.52635557767362,0,41001.516015625,42889.274088541664,0,0.0,0.0,0.04715459322091098,1.4224531163734415,0.858719792330155,0.0
2024-01-27,42120.0546875,42116.421672223136,-0.3083326570702493,46.29903306845056,0,40939.25625,42872.347395833334,0,0.0,0.0,0.007250269707417489,1.4327662851133054,0.858719792330155,0.0
2024-01-28,42035.59375,42033.63337399721,-0.0257008399855632,51.360262234633744,0,41016.609765625,42870.220442708334,0,0.0,0.0,-0.002005242826170095,1.4298932407985037,0.858719792330155,-0.0
2024-01-29,43288.24609375,43265.37476057188,0.172364170409594,54.158357707442896,0,41183.59375,42907.931901041666,0,0.0,0.0,0.029799801358818767,1.4725037753386168,0.858719792330155,0.0
2024-01-30,42952.609375,42955.311198724026,0.337405375257293,48.87922416814883,0,41312.29609375,42930.845963541666,0,0.0,0.0,-0.007753530092744043,1.4610866730048495,0.858719792330155,-0.0
2024-01-31,42582.60546875,42583.60702789696,0.3806013397520713,49.109298151639315,0,41415.978125,42878.021744791666,0,0.0,0.0,-0.00861423582021903,1.4485005278498064,0.858719792330155,-0.0
2024-02-01,43075.7734375,43064.79986221099,0.2116431853868107,61.340130900550655,0,41772.81875,42815.281901041664,0,0.0,0.0,0.011581441842771323,1.4652762524723226,0.858719792330155,0.0
2024-02-02,43185.859375,43181.040368291,0.0650190756886682,60.111785339891945,0,42106.849609375,42826.53802083333,0,0.0,0.0,0.0025556346111748063,1.4690209631780735,0.858719792330155,0.0
2024-02-03,42992.25,42986.48891862419,-0.3215229378453967,58.399739618113166,0,42398.3671875,42786.948958333334,0,0.0,0.0,-0.0044831659668692625,1.4624350983913361,0.858719792330155,-0.0
2024-02-04,42583.58203125,42583.07029584583,-0.1326358534702342,56.33891265301136,0,42663.34453125,42734.31197916667,0,0.0,0.0,-0.009505619472114146,1.4485337468433643,0.858719792330155,-0.0
2024-02-05,42658.66796875,42659.479398666444,0.0708237210993806,75.32145666337934,0,42747.52421875,42689.96106770833,0,0.0,0.0,0.0017632602500394778,1.451087888820014,0.858719792330155,0.0
2024-02-06,43084.671875,43080.67754175789,-0.028846113563667,75.66490143704753,-1,42843.9859375,42661.346875,-1,0.0,0.0,0.009986338686479135,1.4655789439416187,0.858719792330155,0.0
2024-02-07,44318.22265625,44301.845817037276,0.1961824359302152,78.99955341498645,-1,43072.248828125,42572.9375,-1,-1.0,-0.0129016307396832,0.028630850081180936,1.5075397149677467,0.847640906660654,-0.028630850081180936
2024-02-08,45301.56640625,45291.73786480659,0.4575965264774515,82.92086798361701,-1,43273.580859375,42544.998697916664,-1,-1.0,-0.03432819695028133,0.022188248784866804,1.5409893812165183,0.818542922673692,-0.022188248784866804
2024-02-09,47147.19921875,47125.70676014431,1.1419323172764888,82.8420928998942,-1,43693.03984375,42562.312760416666,-1,0.0,-0.04761904761904767,0.040741037427910465,1.603770887272673,0.7795646882606591,-0.040741037427910465
2024-02-10,47771.27734375,47766.639510594236,-0.0496323926195491,83.4947590098402,-1,44211.90703125,42609.069140625,-1,-1.0,0.0,0.013236801662479536,1.6249996844195602,0.7795646882606591,-0.013236801662479536
2024-02-11,48293.91796875,48289.17948798303,0.1020388628287465,85.26150141848811,-1,44733.721484375,42790.427473958334,-1,-1.0,-0.010822079611312319,0.010940478338881565,1.6427779582676418,0.7711281771421343,-0.010940478338881565
2024-02-12,49958.22265625,49931.914831489616,0.8921203795245939,85.91487854455386,-1,45410.9578125,43027.62213541667,-1,-1.0,-0.04377548271778642,0.034461993507690414,1.6993913616000382,0.7373716689504507,-0.034461993507690414
2024-02-13,49742.44140625,49742.17308504201,0.9483274951226882,87.03831475590084,-1,46085.976953125,43292.49453125,-1,-1.0,-0.03962740884391591,-0.004319233922406296,1.6920512927835711,0.7081515403550306,0.004319233922406296
2024-02-14,51826.6953125,51787.890185637734,1.1309534729947843,92.48122217343492,-1,47010.28828125,43602.98541666667,-1,0.0,-0.04761904761904756,0.041900916949929146,1.7629497934775158,0.6744300384333625,-0.041900916949929146
2024-02-15,51938.5546875,51928.91086370578,1.1028127570360715,92.2081483250847,-1,47938.276953125,43895.77239583333,-1,-1.0,0.0,0.0021583350882306007,1.7667548298755673,0.6744300384333625,-0.0021583350882306007
2024-02-16,52160.203125,52152.44052681961,0.5629352207477375,92.2900748745158,-1,48845.830078125,44209.690755208336,-1,-1.0,-0.004249378342504273,0.004267512618200353,1.7742944784053276,0.6715641300345094,-0.004267512618200353
2024-02-17,51662.99609375,51663.5961409084,0.1380811824861125,89.7228309673697,0,49580.307421875,44556.388671875,0,-1.0,0.005333771066044157,-0.009532306269177337,1.7573813600254578,0.6751460993602806,0.009532306269177337
2024-02-18,52122.546875,52119.22190690006,0.0125865993919787,93.49756414709523,-1,50262.40546875,44906.526692708336,-1,0.0,0.0,0.008895163192163213,1.77301355401375,0.6751460993602806,0.0
2024-02-19,51779.14453125,51785.29523150617,0.2084316490482824,90.59586593103487,0,50725.6,45243.6453125,0,-1.0,0.0030786556574682322,-0.006588364620277343,1.7613322942432135,0.6772246417186937,0.006588364620277343
2024-02-20,52284.875,52285.33918175059,0.8319014381932379,90.66214015698223,0,51176.959765625,45601.614973958334,0,0.0,0.0,0.009767068832988945,1.7785353479988533,0.6772246417186937,0.0
2024-02-21,51839.1796875,51855.985186540376,0.5860374752860718,85.72857443476977,0,51531.4859375,46012.675390625,0,0.0,0.0,-0.008524364120598982,1.763374465091155,0.6772246417186937,-0.0
2024-02-22,51304.97265625,51329.585420025265,0.4190897915384984,79.79064561725079,0,51666.1609375,46394.65611979167,0,0.0,0.0,-0.010305082651198116,1.7452027454833783,0.6772246417186937,-0.0
2024-02-23,50731.94921875,50753.55949882722,0.211805634933432,70.36007110192904,0,51765.11171875,46749.818619791666,0,0.0,0.0,-0.011168964874795462,1.7257106373196778,0.6772246417186937,-0.0
2024-02-24,51571.1015625,51575.73270908285,-0.1133023837937021,71.06693088176374,0,51739.55234375,47137.72838541667,0,0.0,0.0,0.016540904827679226,1.7542554527316963,0.6772246417186937,0.0
2024-02-25,51733.23828125,51743.55804349491,-0.1008678287010388,69.86220220209381,0,51719.020703125,47468.27395833333,0,0.0,0.0,0.003143945229742817,1.7597707357940624,0.6772246417186937,0.0
2024-02-26,54522.40234375,54492.219684767726,0.8693698953240121,73.32754352339882,-1,51955.240625,47881.685546875,-1,0.0,0.0,0.053914352844811164,1.8546476361696365,0.6772246417186937,0.0
2024-02-27,57085.37109375,57052.12255073458,1.6847353551238635,80.26764092126957,-1,52497.478125,48383.34479166667,-1,0.0,-0.04761904761904767,0.04700762695380023,1.9418302203814461,0.6449758492558987,-0.04700762695380023
2024-02-28,62504.7890625,62423.4223838249,3.4255592115706244,84.52305357656144,-1,53535.70234375,49023.896223958334,-1,-1.0,0.0,0.09493531994124749,2.1261784936249417,0.6449758492558987,-0.09493531994124749
2024-02-29,61198.3828125,61207.002956069846,2.5030830778540434,77.79108280971637,0,54477.626171875,49632.088671875,0,-1.0,0.021347071441455867,-0.020900898468654838,2.081739452803449,0.658744194787978,0.020900898468654838
2024-03-01,62440.6328125,62419.7516106392,1.1871447158564592,79.07309949272673,-1,55493.201953125,50294.02291666667,-1,0.0,0.0,0.020298739001094468,2.1239961386241877,0.658744194787978,0.0
2024-03-02,62029.84765625,62026.10066092557,0.3397793014354309,79.46150963269388,-1,56512.26875,50925.825390625,-1,-1.0,0.00765665924059622,-0.006578811548619723,2.110022768298183,0.6637879746141905,0.006578811548619723
2024-03-03,63167.37109375,63141.73482447467,0.4627587075308523,80.2235848877105,-1,57698.50859375,51591.87578125,-1,-1.0,-0.010489308321326662,0.01833832389535761,2.1487170492498144,0.6568252978884733,-0.01833832389535761
2024-03-04,68330.4140625,68226.1827731691,2.772084041925268,85.83843997005798,-1,59458.355078125,52436.48125,-1,0.0,-0.04761904761904767,0.08173591649219114,2.324344406552645,0.625547902750927,-0.08173591649219114
2024-03-05,63801.19921875,63852.751329498555,4.442725802866181,71.23608555404306,0,60681.36484375,53143.73515625,0,-1.0,0.0,-0.06628402455760396,2.17027750482838,0.625547902750927,0.06628402455760396
2024-03-06,66106.8046875,66064.73447025841,2.6722461971366083,74.62066438433914,-1,62118.721484375,53925.33971354167,-1,0.0,0.0,0.03613733749494208,2.2487055554780437,0.625547902750927,0.0
2024-03-07,66925.484375,66910.8512356215,1.5408575770708723,76.69317749294797,-1,63359.0296875,54720.033463541666,-1,-1.0,-0.04668304137694179,0.012384196927533564,2.2765539679091225,0.5963454241235463,-0.012384196927533564
2024-03-08,68300.09375,68280.32954438707,2.175857397183825,79.22086697537101,-1,64480.501953125,55519.42916666667,-1,0.0,-0.04761904761904767,0.020539401213709896,2.3233130232406713,0.567948022974806,-0.020539401213709896
2024-03-09,68498.8828125,68492.6161893468,0.2212979830735754,78.76859215324299,-1,65079.911328125,56292.673046875,-1,-1.0,0.0,0.0029105240064184468,2.330075081569238,0.567948022974806,-0.0029105240064184468
2024-03-10,69019.7890625,69041.73098354579,0.9530549524502526,79.02437943012393,0,65862.051953125,57021.759375,0,-1.0,-0.007547201419701555,0.007604594828588107,2.3477943584847614,0.5636616048494938,-0.007604594828588107
2024-03-11,72123.90625,72098.93810741609,2.5145237245554646,79.24390052367914,-1,66830.379296875,57833.513671875,-1,0.0,0.0,0.04497430707429584,2.4533847829105544,0.5636616048494938,0.0
2024-03-12,71481.2890625,71507.6358829087,2.350112442840766,75.54826423719261,0,67775.5234375,58606.426041666666,0,-1.0,-0.04172289404843155,-0.008909905479502545,2.4315253563899715,0.5401440114311895,0.008909905479502545
2024-03-13,73083.5,73073.4616007732,1.6044438647116992,71.71617219938639,-1,68767.136328125,59377.26861979167,-1,0.0,0.0,0.022414410239567806,2.4860265632360075,0.5401440114311895,0.0
2024-03-14,71396.59375,71443.37011154453,2.196224065434476,70.61305868014752,0,69073.754296875,60099.07369791667,0,-1.0,-0.04058612302495168,-0.0230819028918976,2.428644339516716,0.5182216601320524,0.0230819028918976
2024-03-15,69403.7734375,69450.10051528398,3.169824425576449,63.6597370926441,0,69634.01171875,60684.976302083334,0,0.0,0.0,-0.027911980219644583,2.3608560667515737,0.5182216601320524,-0.0
2024-03-16,65315.1171875,65377.29629982929,1.533196779197679,55.63207743899719,0,69554.84296875,61130.86171875,0,0.0,0.0,-0.05891115205258901,2.2217753160288947,0.5182216601320524,-0.0
2024-03-17,68390.625,68353.87616129107,1.4226957237205915,58.39651980529336,0,69701.35703125,61671.87578125,0,0.0,0.0,0.04708722796395115,2.326392556819427,0.5182216601320524,0.0
2024-03-18,67548.59375,67556.21599597717,1.6589860249374118,48.54043630122321,0,69626.20703125,62201.395703125,0,0.0,0.0,-0.0123120859035869,2.2977498118144006,0.5182216601320524,-0.0
2024-03-19,61912.7734375,62000.98262299286,2.9564162574384945,46.614423245941154,0,68967.59609375,62527.736588541666,0,0.0,0.0,-0.08343356981432348,2.106040342474535,0.5182216601320524,-0.0
2024-03-20,67913.671875,67836.15493925088,2.570466300820308,52.86036373080704,0,68856.984375,63065.55416666667,0,0.0,0.0,0.09692504638897836,2.310168400365939,0.5182216601320524,0.0
2024-03-21,65491.390625,65546.07917879862,1.4103988241793377,47.83945051959871,0,68193.7328125,63505.77135416667,0,0.0,0.0,-0.03566706353999505,2.2277714772419985,0.5182216601320524,-0.0
2024-03-22,63778.76171875,63807.21055115851,1.2503023148843764,43.2570151251849,0,67423.480078125,63903.757421875,0,0.0,0.0,-0.02615044343853401,2.169514265232402,0.5182216601320524,-0.0
2024-03-23,64062.203125,64070.18391090135,0.383998311183447,43.3999281295936,0,66521.350390625,64328.9984375,0,0.0,0.0,0.004444134671348854,2.1791558787985075,0.5182216601320524,0.0
2024-03-24,67234.171875,67226.93868955635,0.5122979927419186,47.537888417683504,0,66105.108203125,64879.072526041666,0,0.0,0.0,0.04951388799118828,2.2870543588966763,0.5182216601320524,0.0
2024-03-25,69958.8125,69916.76703859078,1.317841515912765,46.98307253876648,0,66160.612109375,65491.99622395833,0,0.0,0.0,0.04052464020923141,2.3797364139299186,0.5182216601320524,0.0
2024-03-26,69987.8359375,69985.87512317766,0.9700283578299654,47.88275812725071,0,66627.883984375,66100.4828125,0,0.0,0.0,0.00041486463910467286,2.380723682418448,0.5182216601320524,0.0
2024-03-27,69455.34375,69468.14208111294,1.2204585312045004,44.69554107185242,0,66734.355859375,66598.24752604167,0,0.0,0.0,-0.007608353371227561,2.3626102953633583,0.5182216601320524,-0.0
2024-03-28,70744.953125,70730.2423403698,0.8849930020928471,49.036086490349426,0,67053.991796875,67053.56692708333,0,0.0,0.0,0.018567460837021654,2.4064779694956617,0.5182216601320524,0.0
2024-03-29,69892.828125,69885.98362863579,0.4095726566300761,50.74868010134373,0,67851.997265625,67299.83489583334,0,0.0,0.0,-0.01204502883045766,2.3774918729732253,0.5182216601320524,-0.0
2024-03-30,69645.3046875,69633.39153060029,-0.0115968722186305,57.51247167561364,0,68025.160546875,67581.39895833333,0,0.0,0.0,-0.0035414711944022903,2.369072053990165,0.5182216601320524,-0.0
2024-03-31,71333.6484375,71301.5834595001,0.1402570803027761,55.364054016031204,0,68609.386328125,67877.8328125,0,0.0,0.0,0.02424203264779501,2.4265031760679734,0.5182216601320524,0.0
2024-04-01,69702.1484375,69721.19936699422,0.9109177645690424,53.81534270055757,0,69201.725,68133.576171875,0,0.0,0.0,-0.022871394296192005,2.3710056651671607,0.5182216601320524,-0.0
2024-04-02,65446.97265625,65502.005228249705,1.734045325852794,56.583423355404804,0,69340.201953125,68209.562890625,0,0.0,0.0,-0.061047985989492126,2.2262605445390293,0.5182216601320524,-0.0
2024-04-03,65980.8125,65975.93371336901,0.8908742567363465,45.478605587533096,0,69214.866015625,68131.24283854167,0,0.0,0.0,0.008156830210526378,2.244419773805228,0.5182216601320524,0.0
2024-04-04,68508.84375,68481.93837991895,0.8883531008804014,57.02375427534767,0,69069.869140625,68288.16432291667,0,0.0,0.0,0.038314642609167615,2.330413915303524,0.5182216601320524,0.0
2024-04-05,67837.640625,67850.77592791912,0.8524109436022431,59.929290074102276,0,68854.849609375,68345.85885416667,0,0.0,0.0,-0.009797320875087778,2.3075821024035257,0.5182216601320524,-0.0
2024-04-06,68896.109375,68894.79685319249,0.1359336293244124,61.393227847984726,0,68798.926171875,68411.54635416667,0,0.0,0.0,0.015602971156545964,2.3435872393886896,0.5182216601320524,0.0
2024-04-07,69362.5546875,69385.85468566466,0.2002556494156874,55.74976847533091,0,68660.686328125,68446.96171875,0,0.0,0.0,0.006770270726916605,2.359453959471498,0.5182216601320524,0.0
2024-04-08,71631.359375,71611.64966005758,1.035070510127036,54.632430170366,0,68834.539453125,68551.37760416667,0,0.0,0.0,0.03270935878474601,2.4366301855679406,0.5182216601320524,0.0
2024-04-09,69139.015625,69175.49417298035,0.9916812389536356,47.9313116804187,0,68783.910546875,68555.35182291667,0,0.0,0.0,-0.03479403115822832,2.35184999897021,0.5182216601320524,-0.0
2024-04-10,70587.8828125,70579.975916813,1.0900351881527677,52.64213372643194,0,68709.333984375,68504.15104166667,0,0.0,0.0,0.0209558550176423,2.4011350265718723,0.5182216601320524,0.0
2024-04-11,70060.609375,70073.9576086416,0.665506489723311,48.34459225785627,0,68745.180078125,68456.79505208334,0,0.0,0.0,-0.007469744331340511,2.3831991618183537,0.5182216601320524,-0.0
2024-04-12,67195.8671875,67232.60480995761,1.3921468587806751,44.05499061779285,0,68920.06953125,68260.540625,0,0.0,0.0,-0.04088948430588779,2.2857513770933773,0.5182216601320524,-0.0
2024-04-13,63821.47265625,63852.3189586369,1.846582578685063,38.71762913723861,0,68704.135546875,68008.03658854167,0,0.0,0.0,-0.05021729270691988,2.170967131134634,0.5182216601320524,-0.0
2024-04-14,65738.7265625,65708.70040407508,1.649769894542223,39.256379113974944,0,68427.123828125,67885.868359375,0,0.0,0.0,0.03004089104268326,2.2361849181782962,0.5182216601320524,0.0
2024-04-15,63426.2109375,63446.695723825615,1.3644151022198547,38.25582340519719,0,67985.980859375,67822.90481770833,0,0.0,0.0,-0.03517737178558533,2.15752180993022,0.5182216601320524,-0.0
2024-04-16,63811.86328125,63799.17848716023,1.3255045893339776,46.422054452661214,0,67477.55625,67670.27942708334,0,0.0,0.0,0.006080330797783695,2.1706402562380287,0.5182216601320524,0.0
2024-04-17,61276.69140625,61315.638462891555,1.2770331325479958,40.53541246096487,0,66668.969921875,67461.216015625,0,0.0,0.0,-0.03972884891052719,2.08440321745884,0.5182216601320524,-0.0
2024-04-18,63512.75390625,63498.75870459585,0.9698136278184591,39.82847567779068,0,65857.109375,67514.54869791666,0,0.0,0.0,0.03649124077498622,2.1604656771392863,0.5182216601320524,0.0
2024-04-19,63843.5703125,63837.77067172257,1.6932409545276548,41.754198698842075,0,65327.56484375,67378.87864583333,0,0.0,0.0,0.005208661031110617,2.171718810520854,0.5182216601320524,0.0
2024-04-20,64994.44140625,64992.601107812094,0.2986539876328618,41.97558000736222,0,64768.220703125,67362.313671875,0,0.0,0.0,0.018026421268684478,2.210867128676429,0.5182216601320524,0.0
2024-04-21,64926.64453125,64942.12155655661,0.163950163022409,40.72473008357105,0,64254.82421875,67400.57643229167,0,0.0,0.0,-0.0010431180502996629,2.2085609332676923,0.5182216601320524,-0.0
2024-04-22,66837.6796875,66827.88507572805,0.5682446443210493,39.82440877554797,0,64219.00546875,67493.09231770833,0,0.0,0.0,0.029433758205850147,2.2735671817603804,0.5182216601320524,0.0
2024-04-23,66407.2734375,66407.1097723882,0.3617461567653834,43.64500055614401,0,64477.585546875,67465.52903645833,0,0.0,0.0,-0.006439574982440521,2.2589263754158186,0.5182216601320524,-0.0
2024-04-24,64276.8984375,64303.109256354335,0.6719156967236095,35.769640410397855,0,64331.402734375,67276.13190104166,0,0.0,0.0,-0.03208044676017341,2.18645900809414,0.5182216601320524,-0.0
2024-04-25,64481.70703125,64468.012154412194,0.7696161196267047,37.234744472154254,0,64436.95234375,67092.59427083333,0,0.0,0.0,0.0031863484195515657,2.193425828298995,0.5182216601320524,0.0
2024-04-26,63755.3203125,63757.89555932065,0.3528241371692728,41.273648276446956,0,64431.298046875,66902.59348958333,0,0.0,0.0,-0.011265004482557628,2.1687168765110494,0.5182216601320524,-0.0
2024-04-27,63419.140625,63406.37570810305,0.1132128399674412,48.793631123818045,0,64645.54296875,66658.39973958333,0,0.0,0.0,-0.005272966802647994,2.1572813044168644,0.5182216601320524,-0.0
2024-04-28,63113.23046875,63105.12011884902,-0.0009599650185408,41.285521321674395,0,64605.590625,66432.41315104166,0,0.0,0.0,-0.004823625063903991,2.1468753882469875,0.5182216601320524,-0.0
2024-04-29,63841.12109375,63827.98815531186,0.4826250067040828,51.539056955409556,0,64605.345703125,66238.94036458334,0,0.0,0.0,0.011533090916022948,2.171635497285012,0.5182216601320524,0.0
2024-04-30,60636.85546875,60678.31309670543,1.065195246440769,40.25950307289871,0,64169.587109375,65882.38059895833,0,0.0,0.0,-0.050191249309274655,2.0626383986319095,0.5182216601320524,-0.0
2024-05-01,58254.01171875,58290.11493413478,1.6162587740459264,40.6393363536905,0,63502.323828125,65500.776041666664,0,0.0,0.0,-0.03929695449375714,1.9815829913437952,0.5182216601320524,-0.0
2024-05-02,59123.43359375,59117.63475837682,0.7985252418836317,35.15015226939815,0,62730.89921875,65289.99140625,0,0.0,0.0,0.014924669552331737,2.0111574626801225,0.5182216601320524,0.0
2024-05-03,62889.8359375,62842.483378104196,0.8224526024805642,47.38194991310196,0,62379.15546875,65186.95885416667,0,0.0,0.0,0.06370405294167747,2.139276344156747,0.5182216601320524,0.0
2024-05-04,63891.47265625,63874.69209239559,0.1698686124021735,46.94728256686009,0,62340.612890625,65033.046484375,0,0.0,0.0,0.015926845790239064,2.1733482685928376,0.5182216601320524,0.0
2024-05-05,64031.1328125,64036.95955606204,0.049022169434644,47.53128762952741,0,62295.55546875,64906.162890625,0,0.0,0.0,0.002185896653241981,2.178098983299484,0.5182216601320524,0.0
2024-05-06,63161.94921875,63183.60819791208,0.589834041933944,39.24933992777193,0,62236.218359375,64715.02421875,0,0.0,0.0,-0.013574390387488533,2.148532617397585,0.5182216601320524,-0.0
2024-05-07,62334.81640625,62345.26101482428,0.4459610033451793,38.359151911677976,0,62127.7859375,64480.766276041664,0,0.0,0.0,-0.01309542885757653,2.120396661358272,0.5182216601320524,-0.0
2024-05-08,61187.94140625,61188.37090187198,0.4541467392162365,40.64439907141188,0,61935.25703125,64132.65234375,0,0.0,0.0,-0.018398626419713127,2.0813842753243343,0.5182216601320524,-0.0
2024-05-09,63049.9609375,63012.92991539209,0.4211402413933243,46.05922828493691,0,61856.141015625,63929.683854166666,0,0.0,0.0,0.03043115176709965,2.144723196092384,0.5182216601320524,0.0
2024-05-10,60792.77734375,60815.11081305226,0.5434062487567649,42.47955955291313,0,61871.733203125,63603.180338541664,0,0.0,0.0,-0.035799920573900024,2.067942276019276,0.5182216601320524,-0.0
2024-05-11,60793.7109375,60783.417487557366,-0.1825460154700203,43.21992418856179,0,62125.703125,63294.28372395833,0,0.0,0.0,1.5356984674586016e-05,2.0679740333771166,0.5182216601320524,0.0
2024-05-12,61448.39453125,61425.02131352892,-0.1847199997612124,45.776700356772395,0,62358.19921875,63102.70130208333,0,0.0,0.0,0.010768936188532141,2.0902439137820963,0.5182216601320524,0.0
2024-05-13,62901.44921875,62872.14560164543,0.5477853794061268,47.70086071969532,0,62359.360546875,63072.033854166664,0,0.0,0.0,0.023646747788683697,2.1396713844281328,0.5182216601320524,0.0
2024-05-14,61552.7890625,61559.81491973932,0.5632317968668155,52.464878381784885,0,62125.4921875,62932.502604166664,0,0.0,0.0,-0.02144084393922019,2.093795024193394,0.5182216601320524,-0.0
2024-05-15,66267.4921875,66202.32148328946,1.167845095262172,69.16041653863174,0,62349.128125,63027.21197916667,0,0.0,0.0,0.07659609250545496,2.2541715415539727,0.5182216601320524,0.0
2024-05-16,65231.58203125,65246.26813948936,0.739319734088666,64.4893659685047,0,62556.09140625,63074.5359375,0,0.0,0.0,-0.01563225228621834,2.2189337633199875,0.5182216601320524,-0.0
2024-05-17,67051.875,67024.25127124331,0.555173391391658,60.87720666572202,0,63027.797265625,63267.04205729167,0,0.0,0.0,0.02790508695432159,2.2808533029313116,0.5182216601320524,0.0
2024-05-18,66940.8046875,66932.94789269246,-0.03332781648842,58.35828984992684,0,63603.08359375,63381.31041666667,0,0.0,0.0,-0.0016564833198177142,2.2770751074800546,0.5182216601320524,-0.0
2024-05-19,66278.3671875,66295.01258670815,0.0985672003173722,55.988108967820104,0,63925.92421875,63462.4703125,0,0.0,0.0,-0.009895869986810912,2.2545414682662286,0.5182216601320524,-0.0
2024-05-20,71448.1953125,71355.84376450576,1.3776595259808893,67.96298131028684,0,64991.466015625,63677.595442708334,0,0.0,0.0,0.07800174241430358,2.4303996311362965,0.5182216601320524,0.0
